x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,label
0.7462390661239624,0.7216541767120361,-0.0019109577406197,0.7628340125083923,0.7330649495124817,-0.029229799285531,0.7630569338798523,0.7367596626281738,-0.029266258701682,0.7635779976844788,0.7409040331840515,-0.0293334517627954,0.762989342212677,0.7309457659721375,0.0100162113085389,0.7632173895835876,0.7330543994903564,0.0099329752847552,0.7637436389923096,0.7355908155441284,0.0097841108217835,0.7604804635047913,0.7786213755607605,-0.0786362439393997,0.7604144215583801,0.7728826999664307,0.0936079546809196,0.7308973670005798,0.7369238138198853,-0.0164130888879299,0.7308833599090576,0.7324812412261963,0.0336956828832626,0.6729853749275208,0.82709139585495,-0.1575438380241394,0.6631637811660767,0.7902891635894775,0.2123491466045379,0.5306921005249023,0.7856929302215576,-0.1124763935804367,0.540905773639679,0.7303808331489563,0.1442956328392028,0.5079929232597351,0.74994957447052,0.0793497040867805,0.5916578769683838,0.6650605201721191,-0.0776159241795539,0.4984723627567291,0.7437508702278137,0.0856735035777092,0.5972708463668823,0.6686496734619141,-0.1021919772028923,0.5059517621994019,0.7419025897979736,0.0853394269943237,0.6090611815452576,0.6792721748352051,-0.1013484075665474,0.5105053782463074,0.7494157552719116,0.0878808721899986,0.608189046382904,0.6808101534843445,-0.0845258459448814,0.4363730251789093,0.8232391476631165,-0.1177583932876586,0.4392414093017578,0.7870995402336121,0.1177606359124183,0.3063720762729645,0.5524202585220337,-0.1380300968885421,0.3164435029029846,0.5554623007774353,0.0895272865891456,0.2150850296020507,0.8246940970420837,-0.0458505377173423,0.2263508737087249,0.8005739450454712,0.210151121020317,0.2227082848548889,0.8822161555290222,-0.0363556817173957,0.2328512370586395,0.8509958982467651,0.2190824598073959,0.1305338591337204,0.8769338726997375,-0.0523508861660957,0.1551244705915451,0.850699245929718,0.2038662284612655,situps
0.7464961409568787,0.7216570973396301,0.0127494521439075,0.7629496455192566,0.7338986396789551,-0.0157722942531108,0.7632391452789307,0.7379098534584045,-0.0158121678978204,0.7638171911239624,0.7424996495246887,-0.0158988367766141,0.7630805373191833,0.7313925623893738,0.0257179513573646,0.7633588314056396,0.7335038781166077,0.0256363749504089,0.7639113068580627,0.7360801696777344,0.0255156066268682,0.7607990503311157,0.7791716456413269,-0.0737708061933517,0.7606083750724792,0.7726820111274719,0.1073880940675735,0.7308893203735352,0.7372584342956543,-0.0054172966629266,0.7309197783470154,0.7328389883041382,0.0472195222973823,0.6734758615493774,0.8270829916000366,-0.1596439480781555,0.6620455384254456,0.7890287041664124,0.2242787778377533,0.5338640809059143,0.7850989699363708,-0.1189978048205375,0.5352746844291687,0.7314282059669495,0.1502954810857772,0.577075183391571,0.7140559554100037,0.0901901274919509,0.5878968834877014,0.665817379951477,-0.0896755829453468,0.5890604257583618,0.7052607536315918,0.1013072654604911,0.5972254872322083,0.6694070100784302,-0.1177397221326828,0.6028828024864197,0.7229505777359009,0.1055342704057693,0.6089566349983215,0.6797021627426147,-0.1185646802186966,0.5988891124725342,0.7307780981063843,0.1021469980478286,0.607185423374176,0.6810595989227295,-0.0989982634782791,0.4346380233764648,0.8202766180038452,-0.1220887377858161,0.4358506500720978,0.7861736416816711,0.1221529766917228,0.3063594698905945,0.5522345900535583,-0.1391344368457794,0.3158923685550689,0.5549273490905762,0.0933978036046028,0.2150651961565017,0.8240819573402405,-0.0515898242592811,0.2255924046039581,0.800269603729248,0.2058534920215606,0.2227081805467605,0.8824554085731506,-0.0426299422979354,0.232638344168663,0.8516026139259338,0.2132764607667923,0.1315911412239074,0.8755642771720886,-0.0570471808314323,0.1529656052589416,0.8486416339874268,0.2028584629297256,situps
0.7466712594032288,0.7217114567756653,0.0164529085159301,0.7630017995834351,0.7346128225326538,-0.0115791512653231,0.7633248567581177,0.7388692498207092,-0.0116189662367105,0.7639273405075073,0.743773341178894,-0.0117086358368396,0.7631270289421082,0.7317695021629333,0.0296112820506095,0.7634381651878357,0.7338444590568542,0.0295292101800441,0.7640060186386108,0.7364098429679871,0.0294101629406213,0.7609928846359253,0.7799211144447327,-0.0694739520549774,0.7607021927833557,0.7725849747657776,0.111179381608963,0.7308728694915771,0.7376485466957092,-0.00152065732982,0.7309402823448181,0.7331878542900085,0.0508074350655078,0.673862636089325,0.8270442485809326,-0.1586572527885437,0.661255419254303,0.7876878380775452,0.226436510682106,0.5337554812431335,0.7848818898200989,-0.118855208158493,0.532913863658905,0.73167484998703,0.1534580588340759,0.5846084356307983,0.7082986831665039,0.0934015810489654,0.5860620737075806,0.6678935289382935,-0.0891298279166221,0.5972232222557068,0.6988544464111328,0.1054465845227241,0.5972496271133423,0.6709381341934204,-0.1171094179153442,0.6105846762657166,0.7219731211662292,0.1102281957864761,0.6089452505111694,0.6808435916900635,-0.1176083385944366,0.6066896319389343,0.7267893552780151,0.1057597696781158,0.6067348122596741,0.6821983456611633,-0.0982003733515739,0.4337209463119507,0.8186527490615845,-0.1230393797159195,0.434114933013916,0.786146342754364,0.1231181398034095,0.3063572943210602,0.552287220954895,-0.1391256749629974,0.3155203461647033,0.5554396510124207,0.0935352593660354,0.215120330452919,0.8238120079040527,-0.052726861089468,0.2239023745059967,0.8003106117248535,0.1999309509992599,0.2230148762464523,0.8826649785041809,-0.0438090562820434,0.2315563857555389,0.854590117931366,0.2067261189222335,0.1332379877567291,0.8750219941139221,-0.0574129708111286,0.1499721258878708,0.848047137260437,0.198014959692955,situps
0.7468271851539612,0.7218130826950073,0.0162521265447139,0.7630606293678284,0.7352197170257568,-0.0119023639708757,0.7634118795394897,0.7396571040153503,-0.0119406795129179,0.7640312314033508,0.7447584271430969,-0.0120291411876678,0.7631909847259521,0.7321299314498901,0.0293688811361789,0.7635396718978882,0.7341887354850769,0.0292874053120613,0.7641312479972839,0.7367696762084961,0.029168689623475,0.7611792683601379,0.7805806398391724,-0.0697761327028274,0.7608643770217896,0.7725695371627808,0.1111245527863502,0.7308681011199951,0.738023579120636,-0.0016936991596594,0.730987012386322,0.7335262298583984,0.0507425554096698,0.6740309596061707,0.8270460367202759,-0.1590648591518402,0.6609956622123718,0.7872740030288696,0.2275537401437759,0.5335779786109924,0.7844962477684021,-0.1194616556167602,0.5318529605865479,0.7320092916488647,0.1537055671215057,0.5861272811889648,0.7056112885475159,0.0975484102964401,0.5854387283325195,0.6687896251678467,-0.0917798578739166,0.6005563139915466,0.6958796381950378,0.1104906797409057,0.5972511172294617,0.6716623306274414,-0.1198016703128814,0.6122010350227356,0.7211759090423584,0.1159462630748748,0.6089288592338562,0.6815131902694702,-0.1197802945971489,0.6082631945610046,0.7247248291969299,0.1104251816868782,0.6064725518226624,0.6827657222747803,-0.1007482185959816,0.4331385195255279,0.8178647756576538,-0.1242517307400703,0.433343231678009,0.7861197590827942,0.1243341863155365,0.3062669932842254,0.5522935390472412,-0.1391713470220565,0.3154698610305786,0.5560574531555176,0.096751682460308,0.2151399999856948,0.823792040348053,-0.0526437982916832,0.2235710173845291,0.8003610968589783,0.2008749395608902,0.2232644408941269,0.8827334642410278,-0.0436134487390518,0.2314549535512924,0.8549543023109436,0.2080355584621429,0.1336933821439743,0.8747010231018066,-0.0573661923408508,0.1491656601428985,0.8476709127426147,0.1993448883295059,situps
0.7468978762626648,0.7219317555427551,0.0152192385867238,0.7630883455276489,0.7357411980628967,-0.0128131220117211,0.7634572386741638,0.7403648495674133,-0.0128491995856165,0.7640825510025024,0.7456347942352295,-0.0129346214234828,0.7632219195365906,0.7324098944664001,0.0284432284533977,0.7635969519615173,0.7344669699668884,0.0283621214330196,0.7642042636871338,0.7370796799659729,0.0282435361295938,0.7612903118133545,0.7813296318054199,-0.0701403990387916,0.760993242263794,0.7725789546966553,0.1106466501951217,0.7308549284934998,0.7383758425712585,-0.0025018642190843,0.7310087084770203,0.733790397644043,0.0498514249920845,0.6740938425064087,0.8270569443702698,-0.1600183993577957,0.6608816385269165,0.7868587970733643,0.2272587567567825,0.5333498120307922,0.7834303975105286,-0.1216639950871467,0.5317555069923401,0.7320058345794678,0.1531682312488556,0.5870277881622314,0.7029343843460083,0.0961556509137153,0.5853451490402222,0.6687684059143066,-0.0953579470515251,0.6016931533813477,0.6937402486801147,0.1085485145449638,0.5972414016723633,0.6716956496238708,-0.1237125173211097,0.6147122979164124,0.7190858721733093,0.113441415131092,0.6088867783546448,0.6815715432167053,-0.1230542883276939,0.609175443649292,0.7218560576438904,0.1086428686976432,0.6062594056129456,0.6827884912490845,-0.1042103618383407,0.4326545298099518,0.8171069622039795,-0.1245762333273887,0.4328149557113647,0.7854194641113281,0.1246496737003326,0.3061563670635223,0.5523665547370911,-0.139053389430046,0.3152759373188019,0.5558518767356873,0.0963885113596916,0.2151718884706497,0.8236954808235168,-0.0520741455256938,0.2234212607145309,0.8003449440002441,0.2009459435939788,0.2233394831418991,0.8828414082527161,-0.0429425910115242,0.2313444465398788,0.8550291657447815,0.2082996219396591,0.133682519197464,0.872600793838501,-0.0562223456799984,0.1492400765419006,0.8431568145751953,0.1994136273860931,situps
0.7469837069511414,0.7219352126121521,0.0142615651711821,0.7631966471672058,0.7359342575073242,-0.0137450555339455,0.7635975480079651,0.7406196594238281,-0.0137812541797757,0.7642411589622498,0.7459344863891602,-0.0138658424839377,0.7633362412452698,0.7325420379638672,0.0274407640099525,0.7637537717819214,0.7346320748329163,0.0273605268448591,0.7643923163414001,0.7373103499412537,0.0272422898560762,0.7614595890045166,0.7816472053527832,-0.0702788606286048,0.7612017393112183,0.772596538066864,0.1096935495734214,0.7308464646339417,0.7384322285652161,-0.0032843931112438,0.7310402989387512,0.7338340878486633,0.0489307232201099,0.6741058230400085,0.8270182013511658,-0.1628594547510147,0.6607939004898071,0.7866644859313965,0.2268300950527191,0.5332944989204407,0.783168613910675,-0.1237347349524498,0.5316622257232666,0.7322947978973389,0.1528733521699905,0.5879170298576355,0.7007272243499756,0.0966542437672615,0.5847561955451965,0.668754518032074,-0.0976759567856788,0.6021997332572937,0.6921067237854004,0.1091917380690574,0.5971017479896545,0.6715812683105469,-0.1258758902549743,0.6150251030921936,0.7138844728469849,0.1144727692008018,0.6086567640304565,0.6814188361167908,-0.1255906075239181,0.6095828413963318,0.7197458148002625,0.1094208434224128,0.6057880520820618,0.6826274991035461,-0.1067048087716102,0.432415097951889,0.8164849877357483,-0.1250788122415542,0.4327586889266968,0.7850551009178162,0.1251499950885772,0.3060037195682525,0.5525552034378052,-0.1391386240720749,0.3151789307594299,0.5558422803878784,0.096708558499813,0.2153303921222686,0.8235291838645935,-0.0515575632452964,0.2233370989561081,0.8003520369529724,0.2013168931007385,0.223342016339302,0.8828457593917847,-0.0421697683632373,0.230969950556755,0.8550805449485779,0.2088233530521392,0.1336620002985,0.8705987930297852,-0.0540256164968013,0.1490027159452438,0.839814305305481,0.2017918527126312,situps
0.7471506595611572,0.7219313979148865,0.0137264104560017,0.7634099721908569,0.7360531091690063,-0.0142665589228272,0.7638571858406067,0.7407797574996948,-0.0143037280067801,0.7645387649536133,0.7461262345314026,-0.0143877128139138,0.7635458111763,0.7326211929321289,0.0268502850085496,0.7640038132667542,0.7347265481948853,0.0267696417868137,0.7646746039390564,0.7374371290206909,0.0266485773026943,0.7618036866188049,0.7818664908409119,-0.0705769956111908,0.7615461945533752,0.7725979089736938,0.1092164739966392,0.7308564782142639,0.7384626269340515,-0.0037311906926333,0.7311388850212097,0.7338451743125916,0.0484351627528667,0.674612820148468,0.8272705674171448,-0.1626931577920913,0.6606079936027527,0.7864553928375244,0.226294457912445,0.5340933203697205,0.7846478223800659,-0.1263796240091323,0.5312483906745911,0.7334097623825073,0.1529488265514373,0.5867052674293518,0.7007427215576172,0.0881765708327293,0.5833027958869934,0.6688219904899597,-0.0961838439106941,0.601365327835083,0.6908696293830872,0.100296750664711,0.5966775417327881,0.6715130805969238,-0.124316781759262,0.6133078932762146,0.7145325541496277,0.1077973023056984,0.6080443263053894,0.6811684370040894,-0.1245861202478408,0.6088965535163879,0.7192472219467163,0.1016213819384574,0.6048052906990051,0.6824040412902832,-0.1051777154207229,0.4322972297668457,0.8154433369636536,-0.1251561790704727,0.4324960708618164,0.7846553921699524,0.1252248585224151,0.3058260083198547,0.5525622963905334,-0.1390651613473892,0.3146292865276336,0.5559086203575134,0.0965027585625648,0.2155827432870865,0.8234531879425049,-0.0514190308749675,0.2228234112262725,0.8005694150924683,0.2009280174970626,0.2234547287225723,0.8828673362731934,-0.0420712754130363,0.2298605740070343,0.8554564118385315,0.2082933038473129,0.133634939789772,0.8697447776794434,-0.0542119666934013,0.1469126641750335,0.8392245769500732,0.2012504786252975,situps
0.7474753856658936,0.7217986583709717,0.0132625102996826,0.7639560699462891,0.7361050844192505,-0.0146670825779438,0.7644699811935425,0.7408488392829895,-0.0147054633125662,0.7651885747909546,0.7461953163146973,-0.0147896287962794,0.7640926241874695,0.732703447341919,0.0263406261801719,0.7646195292472839,0.7348794937133789,0.0262597259134054,0.7653415203094482,0.7376917600631714,0.0261376295238733,0.7621684670448303,0.781988263130188,-0.0707027241587638,0.7620398998260498,0.7726487517356873,0.1087836921215057,0.7309572100639343,0.738423228263855,-0.0040760389529168,0.7314039468765259,0.7338225245475769,0.0480088740587234,0.6748693585395813,0.8270784020423889,-0.162758320569992,0.6603787541389465,0.7862606048583984,0.2259302139282226,0.5341811776161194,0.7846417427062988,-0.1275108903646469,0.5314594507217407,0.7343916296958923,0.1527838408946991,0.5837866067886353,0.696146547794342,0.0864396840333938,0.5827500820159912,0.6680111885070801,-0.0952606573700904,0.5964705944061279,0.6862517595291138,0.0985196009278297,0.596535861492157,0.6700453162193298,-0.1231997534632682,0.6090506911277771,0.7060742974281311,0.1074771657586097,0.6074544191360474,0.6784523129463196,-0.1241350844502449,0.6046726703643799,0.7148172855377197,0.1002857461571693,0.6038951873779297,0.6808249950408936,-0.1043880060315132,0.4321761429309845,0.8149477243423462,-0.1251223236322403,0.4325873255729675,0.7840373516082764,0.1251934319734573,0.3057333528995514,0.5524793267250061,-0.1408661454916,0.3146753907203674,0.5559141039848328,0.0966919809579849,0.2157285660505294,0.8230822682380676,-0.0560279339551925,0.2229089438915252,0.800527811050415,0.2011917531490326,0.2234535366296768,0.8824017643928528,-0.0470479354262352,0.2297839373350143,0.8551373481750488,0.208600178360939,0.1323387920856475,0.8693808317184448,-0.0600200183689594,0.1464181691408157,0.8385566473007202,0.2015360295772552,situps
0.7474960684776306,0.7217466235160828,0.0182771906256675,0.7641341090202332,0.7361687421798706,-0.0085649881511926,0.7646840810775757,0.7409113049507141,-0.0086132707074284,0.7654201984405518,0.7462396621704102,-0.0086997095495462,0.7642468810081482,0.7328755855560303,0.031584870070219,0.7647924423217773,0.7351594567298889,0.0314911603927612,0.7655159831047058,0.7380756139755249,0.0313415080308914,0.762298583984375,0.781993567943573,-0.0612564273178577,0.7621856927871704,0.7726497054100037,0.1145878657698631,0.730945348739624,0.7384064197540283,0.0019924282096326,0.7314081788063049,0.7338241934776306,0.0530640818178653,0.6753454804420471,0.8270400166511536,-0.1513784229755401,0.6602984666824341,0.7861757874488831,0.228399857878685,0.5372037291526794,0.7862167954444885,-0.1268849074840545,0.5320906043052673,0.7345457077026367,0.1572982221841812,0.5805786848068237,0.6979049444198608,0.0724985152482986,0.5837177038192749,0.6646947264671326,-0.0842393189668655,0.5958597660064697,0.6857612729072571,0.0823016390204429,0.5972595810890198,0.6653982400894165,-0.1127292066812515,0.609430730342865,0.7049900889396667,0.0911041274666786,0.6077930927276611,0.6755391955375671,-0.1145032718777656,0.5981076955795288,0.7164320945739746,0.0855694785714149,0.6042054891586304,0.6790314316749573,-0.0936786159873008,0.43217533826828,0.8147653341293335,-0.1250783801078796,0.4326573610305786,0.7838665843009949,0.1251485794782638,0.3057208061218261,0.5517421960830688,-0.1407421231269836,0.3146542012691498,0.555945634841919,0.0908166915178299,0.2157735228538513,0.8218149542808533,-0.0596149936318397,0.2228898853063583,0.8000783324241638,0.1984787285327911,0.2234487384557724,0.8812854290008545,-0.0516106858849525,0.2295763343572616,0.8543098568916321,0.2060052007436752,0.13217394053936,0.8692163825035095,-0.0696758106350898,0.1456410735845565,0.8381708860397339,0.1968031227588653,situps
0.7472687363624573,0.721283495426178,0.0230786800384521,0.7640286684036255,0.7360928654670715,-0.0042974422685801,0.7645933032035828,0.7408486008644104,-0.0043530147522687,0.7653189301490784,0.7461889386177063,-0.0044199656695127,0.7641493678092957,0.7328304648399353,0.0343968421220779,0.76472008228302,0.735143780708313,0.0342851281166076,0.7654436230659485,0.7380715608596802,0.0341150015592575,0.7621366381645203,0.7819238901138306,-0.0566643923521041,0.7620591521263123,0.7725475430488586,0.1138131618499755,0.7304677963256836,0.7381016612052917,0.0076453373767435,0.7310994863510132,0.7335578799247742,0.0568420030176639,0.6760919094085693,0.826874315738678,-0.1466417014598846,0.6600732803344727,0.7859517931938171,0.227946862578392,0.5425254702568054,0.7946071624755859,-0.1338932365179062,0.536047637462616,0.7345449924468994,0.1578661799430847,0.516909658908844,0.7381922006607056,-0.0003215920005459,0.5840310454368591,0.6608976721763611,-0.0565267615020275,0.5019112825393677,0.7314011454582214,0.0008349290583282,0.5976685285568237,0.6572420001029968,-0.0796770602464675,0.5098479390144348,0.7289996147155762,-0.0002968106418848,0.6079242825508118,0.6682953238487244,-0.0851326361298561,0.5152664184570312,0.7385923266410828,0.0062533291056752,0.604218602180481,0.6717226505279541,-0.0666871815919876,0.4321077764034271,0.8143594264984131,-0.1245563477277755,0.4324417412281036,0.7838348150253296,0.1246110573410987,0.3055874109268188,0.5509952306747437,-0.1375977993011474,0.3146475255489349,0.5560436248779297,0.0814414694905281,0.2157878875732422,0.8200749754905701,-0.058745838701725,0.2234573066234588,0.7994096875190735,0.1958443969488144,0.2234006971120834,0.8798567056655884,-0.0504632107913494,0.2297940105199813,0.8533440232276917,0.2036255151033401,0.1319638937711715,0.8681408762931824,-0.0702929645776748,0.1458257585763931,0.8372231721878052,0.1918786317110061,situps
